measurement_time,x_axis,y_axis,z_axis
5293.78,-2323,-658,-1328
5293.79,-2338,-623,-1285
5293.8,-2307,-589,-1322
5293.81,-2320,-647,-1283
5293.82,-2316,-619,-1317
5293.83,-2322,-632,-1338
5293.84,-2304,-628,-1312
5293.85,-2301,-662,-1316
5293.87,-2277,-602,-1297
5293.88,-2303,-675,-1328
5293.89,-2288,-649,-1336
5293.9,-2272,-610,-1327
5293.91,-2275,-639,-1272
5293.92,-2285,-612,-1343
5293.93,-2266,-640,-1296
5293.94,-2279,-648,-1297
5293.95,-2276,-643,-1346
5293.96,-2244,-635,-1295
5293.97,-2260,-631,-1284
5293.98,-2230,-649,-1295
5293.99,-2264,-632,-1271
5294.0,-2245,-641,-1282
5294.01,-2252,-644,-1293
5294.02,-2245,-656,-1311
5294.03,-2232,-639,-1272
5294.04,-2218,-647,-1321
5294.05,-2198,-632,-1298
5294.06,-2233,-647,-1265
5294.07,-2223,-649,-1276
5294.08,-2210,-629,-1295
5294.09,-2199,-643,-1307
5294.1,-2202,-650,-1277
5294.11,-2190,-649,-1288
5294.13,-2197,-668,-1284
5294.14,-2191,-653,-1244
5294.15,-2184,-617,-1259
5294.16,-2189,-641,-1282
5294.17,-2188,-638,-1233
5294.18,-2188,-667,-1274
5294.2,-2158,-639,-1270
5294.21,-2166,-632,-1224
5294.22,-2165,-671,-1278
5294.23,-2175,-659,-1220
5294.239,-2162,-640,-1295
5294.25,-2149,-652,-1197
5294.26,-2157,-641,-1272
5294.27,-2159,-648,-1252
5294.28,-2153,-665,-1248
5294.29,-2149,-670,-1273
5294.3,-2126,-659,-1251
5294.31,-2123,-649,-1268
5294.32,-2116,-652,-1244
5294.33,-2118,-675,-1286
5294.34,-2117,-646,-1231
5294.35,-2119,-665,-1241
5294.36,-2101,-644,-1276
5294.37,-2106,-666,-1232
5294.38,-2106,-650,-1262
5294.4,-2088,-604,-1232
5294.41,-2081,-675,-1250
5294.42,-2097,-643,-1211
5294.43,-2081,-612,-1218
5294.44,-2073,-673,-1251
5294.45,-2070,-622,-1252
5294.46,-2076,-650,-1210
5294.47,-2049,-664,-1264
5294.48,-2078,-642,-1224
5294.49,-2061,-632,-1236
5294.5,-2057,-655,-1245
5294.51,-2036,-657,-1209
5294.52,-2051,-649,-1176
5294.53,-2041,-673,-1195
5294.54,-2041,-660,-1260
5294.55,-2041,-602,-1163
5294.56,-2053,-649,-1241
5294.57,-2049,-667,-1195
5294.58,-2011,-621,-1207
5294.59,-2010,-670,-1207
5294.6,-2026,-615,-1204
5294.61,-2032,-650,-1187
5294.62,-2016,-639,-1202
5294.63,-2016,-636,-1225
5294.64,-2017,-663,-1176
5294.66,-2004,-629,-1184
5294.67,-2002,-640,-1186
5294.68,-1997,-655,-1188
5294.69,-1999,-622,-1193
5294.7,-2003,-659,-1171
5294.71,-1968,-623,-1205
5294.73,-2013,-639,-1123
5294.74,-1963,-657,-1173
5294.75,-1966,-629,-1202
5294.76,-1957,-624,-1134
5294.77,-1959,-635,-1219
5294.78,-1966,-663,-1188
5294.79,-1958,-623,-1136
5294.8,-1950,-633,-1223
5294.81,-1931,-649,-1123
5294.82,-1934,-625,-1161
5294.83,-1943,-667,-1195
5294.84,-1942,-617,-1125
5294.85,-1907,-623,-1204
5294.86,-1923,-669,-1118
5294.87,-1935,-641,-1186
5294.879,-1925,-624,-1187
5294.89,-1938,-636,-1138
5294.9,-1932,-620,-1144
5294.91,-1898,-602,-1133
5294.93,-1893,-624,-1145
5294.94,-1898,-622,-1125
5294.95,-1884,-642,-1156
5294.96,-1900,-622,-1118
5294.97,-1890,-619,-1123
5294.98,-1887,-631,-1147
5294.99,-1871,-626,-1139
5295.0,-1861,-631,-1090
5295.01,-1873,-608,-1158
5295.02,-1871,-615,-1112
5295.03,-1869,-607,-1138
5295.04,-1854,-663,-1155
5295.05,-1853,-618,-1105
5295.06,-1843,-603,-1152
5295.07,-1839,-604,-1098
5295.08,-1849,-619,-1095
5295.09,-1830,-647,-1112
5295.1,-1828,-608,-1130
5295.11,-1823,-607,-1078
5295.12,-1800,-643,-1147
5295.13,-1792,-626,-1103
5295.14,-1807,-631,-1135
5295.15,-1782,-615,-1060
5295.16,-1779,-579,-1083
5295.17,-1781,-646,-1100
5295.19,-1744,-639,-1104
5295.2,-1760,-596,-1067
5295.21,-1748,-588,-1074
5295.22,-1735,-617,-1059
5295.23,-1741,-628,-1120
5295.25,-1724,-595,-1048
5295.26,-1739,-602,-1048
5295.27,-1715,-600,-1058
5295.28,-1692,-566,-1069
5295.29,-1708,-620,-982
5295.3,-1662,-597,-1077
5295.31,-1685,-553,-978
5295.32,-1659,-613,-1071
5295.33,-1643,-661,-1080
5295.34,-1634,-576,-1076
5295.35,-1608,-557,-1105
5295.36,-1616,-583,-934
5295.37,-1571,-545,-1058
5295.38,-1551,-575,-1018
5295.39,-1538,-534,-934
5295.4,-1505,-495,-1001
5295.41,-1493,-424,-883
5295.42,-1452,-428,-958
5295.43,-1453,-435,-847
5295.44,-1453,-370,-837
5295.46,-1492,-439,-795
5295.47,-1439,-405,-941
5295.48,-1456,-500,-812
5295.49,-1465,-377,-870
5295.5,-1446,-404,-843
5295.51,-1448,-382,-724
5295.519,-1424,-401,-834
5295.53,-1449,-372,-707
5295.54,-1428,-391,-841
5295.55,-1433,-384,-705
5295.56,-1424,-412,-731
5295.57,-1429,-339,-671
5295.58,-1404,-400,-802
5295.59,-1447,-403,-639
5295.6,-1417,-375,-780
5295.61,-1398,-472,-728
5295.62,-1405,-379,-703
5295.63,-1342,-431,-829
5295.64,-1399,-465,-694
5295.65,-1364,-446,-795
5295.66,-1389,-437,-749
5295.67,-1403,-444,-772
5295.68,-1404,-477,-779
5295.69,-1409,-423,-730
5295.7,-1417,-467,-753
5295.72,-1435,-454,-714
5295.73,-1431,-510,-776
5295.74,-1429,-498,-764
5295.75,-1435,-495,-763
5295.77,-1409,-504,-846
5295.78,-1415,-512,-776
5295.79,-1408,-492,-827
5295.8,-1410,-514,-852
5295.81,-1396,-526,-828
5295.82,-1406,-549,-833
5295.83,-1394,-541,-884
5295.84,-1406,-516,-824
5295.85,-1406,-560,-840
5295.86,-1407,-540,-856
5295.87,-1414,-509,-805
5295.88,-1416,-540,-839
5295.89,-1417,-517,-847
5295.9,-1406,-582,-858
5295.91,-1420,-556,-821
5295.92,-1394,-547,-895
5295.93,-1430,-530,-827
5295.94,-1395,-515,-919
5295.95,-1394,-559,-827
5295.96,-1405,-533,-893
5295.97,-1395,-534,-901
5295.99,-1376,-566,-896
5296.0,-1386,-525,-840
5296.01,-1383,-537,-844
5296.02,-1382,-536,-900
5296.03,-1418,-533,-852
5296.04,-1401,-551,-867
5296.05,-1419,-536,-855
5296.06,-1416,-554,-863
5296.07,-1407,-549,-869
5296.08,-1393,-559,-843
5296.09,-1395,-543,-860
5296.1,-1396,-551,-881
5296.11,-1408,-535,-893
5296.12,-1399,-593,-921
5296.13,-1391,-605,-875
5296.14,-1382,-561,-896
5296.15,-1400,-564,-883
5296.159,-1363,-571,-902
5296.17,-1374,-578,-890
5296.18,-1366,-583,-887
5296.19,-1367,-565,-882
5296.2,-1372,-575,-859
5296.21,-1365,-543,-879
5296.22,-1372,-585,-848
5296.23,-1370,-575,-879
5296.25,-1378,-602,-873
5296.26,-1391,-596,-851
5296.27,-1390,-598,-892
5296.28,-1375,-605,-846
5296.3,-1385,-600,-915
5296.31,-1382,-613,-895
5296.32,-1362,-609,-926
5296.33,-1376,-636,-896
5296.34,-1364,-627,-904
5296.35,-1360,-637,-890
5296.36,-1356,-619,-885
5296.37,-1360,-613,-891
5296.38,-1358,-631,-894
5296.39,-1356,-630,-866
5296.4,-1366,-672,-854
5296.41,-1362,-669,-870
5296.42,-1375,-659,-892
5296.43,-1379,-690,-882
5296.44,-1362,-700,-887
5296.45,-1372,-746,-895
5296.46,-1366,-728,-879
5296.47,-1371,-768,-921
5296.48,-1362,-757,-931
5296.49,-1364,-785,-903
5296.5,-1362,-848,-935
5296.52,-1373,-813,-950
5296.53,-1351,-920,-958
5296.54,-1353,-943,-953
5296.55,-1363,-954,-985
5296.56,-1370,-966,-954
5296.57,-1362,-1008,-1004
5296.58,-1347,-1055,-1027
5296.59,-1342,-1064,-1060
5296.6,-1359,-1049,-1051
5296.61,-1344,-1077,-1065
5296.62,-1362,-1123,-1058
5296.63,-1357,-1157,-1040
5296.64,-1347,-1195,-1113
5296.65,-1349,-1187,-1117
5296.66,-1348,-1124,-1139
5296.67,-1334,-1137,-1125
5296.68,-1324,-1130,-1092
5296.69,-1317,-1094,-1138
5296.7,-1312,-1086,-1048
5296.71,-1313,-1025,-1059
5296.72,-1277,-977,-1042
5296.73,-1297,-1012,-972
5296.74,-1251,-928,-1029
5296.75,-1257,-905,-857
5296.76,-1251,-861,-907
5296.78,-1250,-796,-761
5296.79,-1231,-780,-781
5296.799,-1239,-758,-654
5296.82,-1224,-732,-666
5296.83,-1227,-703,-617
5296.84,-1215,-671,-606
5296.85,-1213,-665,-543
5296.86,-1199,-630,-597
5296.87,-1199,-654,-488
5296.88,-1183,-622,-535
5296.89,-1171,-662,-498
5296.9,-1186,-627,-454
5296.91,-1183,-587,-490
5296.92,-1177,-638,-424
5296.93,-1155,-599,-421
5296.94,-1141,-617,-478
5296.95,-1166,-624,-348
5296.96,-1156,-598,-456
5296.97,-1161,-621,-348
5296.98,-1144,-621,-444
5296.99,-1148,-588,-442
5297.0,-1144,-618,-358
5297.01,-1130,-608,-475
5297.02,-1143,-595,-380
5297.03,-1125,-648,-468
5297.05,-1130,-649,-408
5297.06,-1109,-664,-427
5297.07,-1125,-623,-431
5297.08,-1124,-654,-466
5297.09,-1116,-666,-421
5297.1,-1108,-678,-481
5297.11,-1094,-674,-469
5297.12,-1119,-654,-488
5297.13,-1111,-716,-494
5297.14,-1101,-658,-477
5297.15,-1091,-653,-546
5297.16,-1094,-662,-500
5297.17,-1079,-678,-547
5297.18,-1100,-650,-527
5297.19,-1092,-682,-501
5297.2,-1087,-685,-573
5297.21,-1078,-669,-509
5297.22,-1085,-679,-555
5297.23,-1077,-671,-567
5297.24,-1064,-677,-575
5297.25,-1078,-689,-556
5297.26,-1049,-674,-602
5297.27,-1062,-719,-513
5297.28,-1045,-666,-657
5297.29,-1056,-659,-536
5297.31,-1038,-662,-614
5297.32,-1035,-647,-572
5297.34,-1046,-649,-556
5297.35,-1016,-663,-647
5297.36,-1056,-651,-496
5297.37,-1008,-624,-651
5297.38,-1047,-620,-528
5297.39,-1016,-597,-573
5297.4,-1029,-630,-646
5297.41,-1020,-603,-484
5297.42,-993,-618,-660
5297.43,-1029,-585,-545
5297.439,-999,-592,-576
5297.45,-1018,-617,-576
5297.46,-990,-580,-619
5297.47,-1013,-613,-500
5297.48,-1001,-548,-609
5297.49,-1004,-608,-498
5297.5,-978,-580,-573
5297.51,-991,-562,-554
5297.52,-1004,-531,-546
5297.53,-1000,-550,-539
5297.54,-992,-582,-523
5297.55,-977,-537,-528
5297.56,-990,-519,-549
5297.58,-972,-539,-531
5297.59,-984,-536,-487
5297.6,-980,-548,-525
5297.61,-981,-529,-462
5297.62,-977,-534,-507
5297.63,-969,-554,-503
5297.64,-970,-528,-469
5297.65,-973,-501,-516
5297.66,-966,-542,-405
5297.67,-962,-554,-552
5297.68,-965,-502,-439
5297.69,-964,-498,-466
5297.7,-951,-547,-500
5297.71,-981,-504,-435
5297.72,-939,-512,-493
5297.73,-960,-508,-458
5297.74,-946,-477,-492
5297.75,-954,-547,-421
5297.76,-920,-523,-546
5297.77,-966,-476,-392
5297.78,-920,-521,-492
5297.79,-944,-547,-493
5297.8,-956,-458,-409
5297.81,-915,-531,-518
5297.82,-953,-513,-414
5297.84,-937,-514,-409
5297.85,-929,-502,-506
5297.87,-940,-525,-430
5297.88,-926,-513,-489
5297.89,-936,-491,-466
5297.9,-928,-525,-429
5297.91,-898,-535,-514
5297.92,-916,-476,-476
5297.93,-923,-490,-475
5297.94,-905,-476,-508
5297.95,-931,-489,-418
5297.96,-893,-543,-536
5297.97,-915,-476,-409
5297.98,-901,-514,-519
5297.99,-912,-513,-457
5298.0,-899,-482,-459
5298.01,-886,-580,-527
5298.02,-917,-446,-424
5298.03,-898,-500,-525
5298.04,-893,-523,-387
5298.05,-872,-484,-575
5298.06,-909,-563,-393
5298.07,-882,-447,-530
5298.079,-891,-529,-486
5298.09,-903,-505,-454
5298.11,-898,-456,-383
5298.12,-866,-495,-551
5298.13,-899,-492,-414
5298.14,-877,-472,-507
5298.15,-881,-497,-464
5298.16,-880,-456,-474
5298.17,-865,-510,-470
5298.18,-862,-517,-492
5298.19,-881,-475,-412
5298.2,-851,-468,-488
5298.21,-883,-517,-404
5298.22,-864,-517,-499
5298.23,-869,-437,-436
5298.24,-865,-521,-437
5298.25,-858,-484,-476
5298.26,-869,-453,-431
5298.27,-854,-456,-493
5298.28,-847,-489,-502
5298.29,-882,-455,-350
5298.3,-846,-486,-550
5298.31,-880,-461,-353
5298.32,-844,-446,-488
5298.33,-844,-491,-491
5298.34,-855,-444,-380
5298.35,-820,-485,-558
5298.37,-845,-451,-404
5298.39,-827,-459,-487
5298.4,-834,-461,-450
5298.41,-835,-449,-444
5298.42,-821,-492,-445
5298.43,-825,-472,-526
5298.44,-841,-431,-436
5298.45,-816,-409,-477
5298.46,-831,-441,-460
5298.47,-834,-399,-425
5298.48,-806,-424,-521
5298.49,-844,-449,-379
5298.5,-801,-438,-511
5298.51,-830,-424,-413
5298.52,-826,-387,-439
5298.53,-818,-413,-459
5298.54,-801,-427,-411
5298.55,-822,-428,-425
5298.56,-806,-431,-404
5298.57,-796,-416,-435
5298.58,-816,-421,-409
5298.59,-795,-445,-447
5298.6,-801,-430,-403
5298.61,-799,-426,-401
5298.63,-814,-406,-370
5298.64,-810,-411,-426
5298.65,-793,-390,-423
5298.66,-795,-389,-382
5298.67,-767,-426,-495
5298.68,-803,-371,-333
5298.69,-788,-396,-457
5298.7,-794,-430,-375
5298.71,-780,-392,-415
5298.719,-779,-403,-424
5298.73,-787,-362,-384
5298.74,-771,-401,-428
5298.75,-781,-408,-390
5298.76,-774,-390,-413
5298.77,-775,-380,-385
5298.78,-776,-413,-401
5298.79,-766,-398,-410
5298.8,-770,-389,-404
5298.81,-777,-367,-380
5298.82,-752,-377,-418
5298.83,-778,-397,-393
5298.84,-771,-397,-378
5298.85,-754,-387,-426
5298.86,-776,-382,-373
5298.87,-767,-371,-394
5298.89,-762,-415,-404
5298.91,-756,-384,-388
5298.92,-750,-359,-379
5298.93,-756,-404,-401
5298.94,-763,-389,-402
5298.95,-750,-412,-402
5298.96,-748,-404,-377
5298.97,-759,-375,-426
5298.98,-756,-386,-356
5298.99,-749,-390,-427
5299.0,-736,-412,-380
5299.01,-758,-368,-392
5299.02,-750,-381,-404
5299.03,-757,-358,-378
5299.04,-740,-393,-442
5299.05,-736,-365,-333
5299.06,-739,-391,-448
5299.07,-744,-363,-373
5299.08,-740,-398,-370
5299.09,-737,-351,-454
5299.1,-738,-388,-316
5299.11,-731,-388,-414
5299.12,-734,-357,-398
5299.13,-731,-383,-394
5299.14,-726,-415,-368
5299.16,-723,-399,-345
5299.17,-721,-367,-403
5299.18,-725,-375,-395
5299.19,-712,-371,-397
5299.2,-730,-359,-362
5299.21,-702,-391,-404
5299.22,-708,-386,-368
5299.23,-710,-332,-399
5299.24,-729,-350,-384
5299.25,-711,-373,-386
5299.26,-713,-375,-396
5299.27,-713,-332,-374
5299.28,-708,-353,-398
5299.29,-711,-358,-354
5299.3,-703,-386,-404
5299.31,-716,-346,-361
5299.32,-713,-338,-381
5299.33,-709,-363,-388
5299.34,-705,-361,-378
5299.35,-706,-355,-377
5299.359,-677,-343,-433
5299.37,-730,-357,-286
5299.38,-684,-345,-448
5299.39,-700,-393,-362
5299.4,-699,-355,-354
5299.42,-711,-370,-327
5299.44,-702,-340,-433
5299.45,-705,-372,-339
5299.46,-690,-360,-391
5299.47,-692,-362,-402
5299.48,-703,-271,-311
5299.49,-681,-370,-420
5299.5,-712,-372,-332
5299.51,-690,-320,-426
5299.52,-692,-348,-328
5299.53,-696,-326,-378
5299.54,-677,-366,-401
5299.55,-687,-319,-342
5299.56,-686,-345,-380
5299.57,-680,-351,-373
5299.58,-679,-317,-359
5299.59,-679,-363,-352
5299.6,-662,-357,-371
5299.61,-676,-336,-350
5299.62,-667,-318,-372
5299.63,-669,-346,-347
5299.64,-672,-333,-365
5299.65,-659,-343,-360
5299.66,-657,-334,-331
5299.67,-670,-342,-402
5299.69,-663,-349,-356
5299.7,-667,-312,-364
5299.71,-650,-334,-344
5299.72,-659,-325,-348
5299.73,-644,-301,-396
5299.74,-657,-340,-334
5299.75,-662,-311,-378
5299.76,-651,-308,-359
5299.77,-649,-333,-361
5299.78,-650,-306,-349
5299.79,-646,-309,-373
5299.8,-659,-312,-312
5299.81,-632,-288,-445
5299.82,-657,-333,-316
5299.83,-639,-306,-372
5299.84,-638,-299,-364
5299.85,-647,-309,-329
5299.86,-644,-347,-380
5299.87,-634,-320,-348
5299.88,-636,-281,-345
5299.89,-645,-299,-371
5299.9,-629,-311,-339
5299.91,-647,-296,-325
5299.92,-625,-318,-427
5299.93,-651,-275,-266
5299.96,-636,-292,-343
5299.97,-636,-290,-343
5299.98,-633,-297,-387
5299.99,-637,-303,-307
5299.999,-628,-306,-350
5300.01,-624,-282,-367
5300.02,-616,-283,-336
5300.03,-626,-302,-358
5300.04,-620,-297,-333
5300.05,-618,-292,-374
5300.06,-623,-277,-324
5300.07,-621,-311,-332
5300.08,-616,-294,-364
5300.09,-621,-294,-335
5300.1,-608,-289,-340
5300.11,-608,-275,-343
5300.12,-618,-267,-325
5300.13,-601,-303,-366
5300.14,-601,-270,-338
5300.15,-602,-294,-325
5300.16,-614,-285,-332
5300.17,-608,-261,-336
5300.18,-610,-299,-359
5300.19,-603,-269,-331
5300.2,-608,-251,-350
5300.22,-613,-258,-348
5300.23,-610,-272,-334
5300.24,-593,-278,-359
5300.25,-606,-268,-343
5300.26,-594,-273,-332
5300.27,-600,-262,-344
5300.28,-612,-282,-302
5300.29,-601,-272,-363
5300.3,-606,-280,-309
5300.31,-598,-285,-382
5300.32,-598,-265,-306
5300.33,-590,-267,-338
5300.34,-599,-255,-344
5300.35,-592,-250,-312
5300.36,-590,-296,-353
5300.37,-592,-263,-306
5300.38,-601,-249,-330
5300.39,-585,-252,-340
5300.4,-596,-256,-326
5300.41,-590,-295,-334
5300.42,-580,-235,-355
5300.43,-589,-271,-292
5300.44,-585,-245,-325
5300.45,-587,-259,-356
5300.46,-597,-267,-257
5300.49,-582,-262,-295
5300.5,-582,-252,-305
5300.51,-581,-239,-333
5300.52,-560,-244,-315
5300.53,-580,-252,-317
5300.54,-573,-267,-329
5300.55,-569,-234,-318
5300.56,-569,-252,-311
5300.57,-559,-253,-310
5300.58,-568,-217,-320
5300.59,-558,-261,-318
5300.6,-574,-244,-322
5300.61,-559,-231,-352
5300.62,-570,-223,-283
5300.63,-555,-233,-345
5300.639,-559,-232,-297
5300.65,-558,-242,-354
5300.66,-558,-239,-292
5300.67,-547,-241,-337
5300.68,-560,-234,-304
5300.69,-563,-217,-312
5300.7,-555,-233,-316
5300.71,-554,-236,-331
5300.72,-544,-245,-335
5300.73,-541,-204,-304
5300.75,-551,-218,-313
5300.76,-546,-220,-305
5300.77,-552,-250,-314
5300.78,-537,-220,-336
5300.79,-557,-207,-303
5300.8,-538,-234,-324
5300.81,-551,-201,-315
5300.82,-542,-208,-303
5300.83,-546,-245,-303
5300.84,-539,-208,-313
5300.85,-543,-223,-302
5300.86,-535,-222,-330
5300.87,-544,-222,-328
5300.88,-545,-210,-294
5300.89,-529,-225,-313
5300.9,-549,-214,-318
5300.91,-541,-214,-285
5300.92,-509,-223,-354
5300.93,-554,-207,-256
5300.94,-533,-216,-348
5300.95,-550,-222,-254
5300.96,-523,-196,-314
5300.97,-535,-221,-284
5300.98,-531,-204,-284
5300.99,-517,-200,-317
5301.02,-524,-221,-301
5301.03,-527,-203,-317
5301.04,-532,-221,-269
5301.05,-515,-189,-341
5301.06,-530,-201,-270
5301.07,-514,-195,-325
5301.08,-513,-193,-292
5301.09,-523,-200,-293
5301.1,-516,-209,-302
5301.11,-521,-194,-315
5301.12,-519,-202,-263
5301.13,-512,-189,-321
5301.14,-518,-198,-296
5301.15,-502,-214,-307
5301.16,-505,-197,-312
5301.17,-515,-195,-316
5301.18,-513,-179,-274
5301.19,-513,-179,-334
5301.2,-502,-180,-288
5301.21,-498,-218,-294
5301.22,-504,-187,-302
5301.23,-498,-187,-302
5301.24,-524,-202,-298
5301.25,-501,-166,-294
5301.26,-495,-187,-277
5301.279,-513,-174,-263
5301.29,-479,-187,-326
5301.3,-508,-181,-286
5301.31,-496,-189,-305
5301.32,-504,-177,-272
5301.33,-499,-202,-307
5301.34,-492,-193,-286
5301.35,-497,-166,-294
5301.36,-510,-178,-290
5301.37,-491,-185,-299
5301.38,-511,-190,-285
5301.39,-489,-196,-270
5301.4,-493,-179,-328
5301.41,-498,-175,-292
5301.42,-494,-155,-265
5301.43,-500,-180,-293
5301.44,-494,-200,-291
5301.45,-484,-163,-302
5301.46,-488,-157,-258
5301.47,-470,-184,-324
5301.48,-507,-159,-239
5301.49,-479,-163,-304
5301.5,-472,-176,-278
5301.51,-483,-166,-298
5301.53,-479,-183,-249
5301.55,-486,-168,-294
5301.56,-469,-162,-267
5301.57,-468,-159,-316
5301.58,-472,-177,-262
5301.59,-469,-176,-299
5301.6,-474,-171,-292
5301.61,-473,-156,-273
5301.62,-467,-160,-308
5301.63,-480,-180,-267
5301.64,-464,-167,-322
5301.65,-487,-157,-256
5301.66,-466,-155,-289
5301.67,-470,-169,-278
5301.68,-459,-167,-285
5301.69,-457,-152,-283
5301.7,-464,-157,-288
5301.71,-462,-150,-299
5301.72,-468,-148,-286
5301.73,-480,-171,-295
5301.74,-446,-158,-304
5301.75,-468,-166,-261
5301.76,-466,-165,-286
5301.77,-460,-153,-296
5301.78,-462,-180,-272
5301.79,-468,-162,-302
5301.81,-459,-183,-263
5301.82,-449,-178,-337
5301.83,-471,-156,-234
5301.84,-456,-165,-309
5301.85,-461,-175,-296
5301.86,-455,-152,-253
5301.87,-451,-179,-312
5301.88,-451,-143,-257
5301.89,-443,-150,-295
5301.9,-450,-156,-269
5301.91,-436,-162,-312
5301.919,-448,-155,-267
5301.93,-446,-136,-313
5301.94,-448,-147,-251
5301.95,-432,-146,-309
5301.96,-454,-145,-293
5301.97,-446,-135,-280
5301.98,-436,-131,-262
5301.99,-434,-156,-324
5302.0,-446,-164,-248
5302.01,-433,-118,-302
5302.02,-431,-151,-290
5302.03,-431,-157,-304
5302.05,-446,-141,-274
5302.06,-424,-177,-326
5302.08,-414,-136,-282
5302.09,-427,-165,-332
5302.1,-432,-153,-304
5302.11,-439,-156,-255
5302.12,-415,-135,-353
5302.13,-432,-155,-275
5302.14,-424,-146,-316
5302.15,-422,-134,-313
5302.16,-423,-139,-298
5302.17,-423,-169,-303
5302.18,-408,-129,-332
5302.19,-431,-126,-302
5302.2,-430,-155,-307
5302.21,-413,-115,-334
5302.22,-435,-143,-300
5302.23,-415,-147,-312
5302.24,-419,-137,-321
5302.25,-413,-124,-305
5302.26,-426,-146,-314
5302.27,-413,-141,-322
5302.28,-414,-141,-323
5302.29,-408,-149,-308
5302.3,-422,-147,-307
5302.31,-416,-160,-318
5302.32,-403,-164,-335
5302.34,-414,-134,-322
5302.35,-414,-143,-336
5302.36,-409,-158,-335
5302.37,-402,-152,-314
5302.38,-399,-158,-353
5302.39,-405,-143,-328
5302.4,-395,-162,-329
5302.41,-401,-145,-359
5302.42,-411,-153,-327
5302.43,-395,-151,-336
5302.44,-398,-135,-336
5302.45,-405,-144,-322
5302.46,-387,-147,-350
5302.47,-396,-133,-359
5302.48,-401,-133,-335
5302.49,-399,-153,-358
5302.5,-400,-148,-362
5302.51,-395,-132,-344
5302.52,-398,-124,-359
5302.53,-393,-133,-339
5302.54,-379,-145,-387
5302.55,-391,-132,-362
5302.57,-388,-141,-385
5302.58,-380,-147,-383
5302.59,-383,-129,-367
5302.61,-368,-148,-357
5302.62,-389,-136,-389
5302.63,-384,-159,-381
5302.64,-378,-156,-393
5302.65,-379,-145,-388
5302.66,-367,-152,-384
5302.67,-374,-141,-401
5302.68,-366,-138,-394
5302.69,-372,-144,-401
5302.7,-371,-142,-407
5302.71,-373,-154,-382
5302.72,-367,-142,-417
5302.73,-368,-147,-398
5302.74,-357,-134,-406
5302.75,-372,-148,-405
5302.76,-373,-140,-424
5302.77,-370,-136,-403
5302.78,-357,-136,-415
5302.79,-365,-141,-421
5302.8,-361,-141,-395
5302.81,-359,-136,-431
5302.82,-368,-136,-401
