packet_num,type,type_name,timestamp,x,y,z,temperature
708,1,gyro,12100000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
709,1,gyro,12110000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
710,1,gyro,12120000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
711,1,gyro,12130000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
712,1,gyro,12140000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
713,1,gyro,12150000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
714,1,gyro,12160000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
715,1,gyro,12170000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
730,1,gyro,12190000,-0.004886921960860491,0.010995574295520782,-0.00733038317412138,24.0
731,1,gyro,12200000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
732,1,gyro,12210000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
733,1,gyro,12220000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
734,1,gyro,12230000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
735,1,gyro,12240000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
736,1,gyro,12250000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
737,1,gyro,12260000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
738,1,gyro,12270000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
739,1,gyro,12280000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
759,1,gyro,12310000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
760,1,gyro,12320000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
761,1,gyro,12330000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
762,1,gyro,12340000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
763,1,gyro,12350000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
764,1,gyro,12360000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
765,1,gyro,12370000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
766,1,gyro,12380000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
767,1,gyro,12390000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
768,1,gyro,12400000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
785,1,gyro,12430000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
786,1,gyro,12440000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
787,1,gyro,12450000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
788,1,gyro,12460000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
789,1,gyro,12470000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
790,1,gyro,12480000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
791,1,gyro,12490000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
792,1,gyro,12500000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
793,1,gyro,12510000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
794,1,gyro,12530000,-0.00366519158706069,0.012217304669320583,-0.00733038317412138,24.0
808,1,gyro,12550000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
